Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
شمردل,3, الشمردل شَمَرْدَلٍ الشمردلة,5,no vowel, *شمردل* [الشمردل] بالدال غير معجمة السريع من الابل وغيره قال الشاعر المُساوِرُ بن هند إذا قلتُ عودوا عاد كلُّ شَمَرْدَلٍ أَشَمَّ من الفتيان جزل مواهبه وقال أبو زياد الكلابي [الشمردلة] الناقة الحسنة الجميلة الخلق حكاه عنه أبو عبيد
شعمل,1," 'شعمل',",4,no vowel, *شعمل* اشمعل القوم في الطلب اشْمِعْلالاً إذا بادروا فيه وتفرَّقوا وقال أمية بن أبي الصَلْت له داعٍ بمكةَ مُشْمَعِلٌّ وآخرُ فوق دارَتِهِ يُنادي وشَمْعَلَةُ اليهودِ قراءتهم والمشمعل أيضا الناقة السريعة وقد اشْمَعَلَّتِ الناقة فهي مُشْمَعِلَّةٌ قال ربيعة ابن مضرس الضبى   كأنَّ هُوِيَّها لما اشْمَعَلَّتْ هُوِيَّ الطيرِ تبتدر الإيابا  قال الخليل اشْمَعَلَّتِ الإبل إذا مضت وتفرّقت مَرَحاً ونشاطاً قال واشْمَعَلَّتِ الغارةُ في العدو كذلك قال أوس بن مَغْراء التميميّ وهمْ عند الحروب إذا اشمعلت بنوها ثم والمتأوبونا
شول,131," شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا 'شول', شُلْتُ شَوْلاً شِلْتُ فانْشالَتْ ومشيلا",3,vowel," *شول* شُلْتُ بالجَرَّةِ أَشولُ بها شَوْلاً رفعتها ولا تقل شِلْتُ ويقال أيضاً أَشَلْتُ الجرَّةَ فانْشالَتْ هي وقال الراجز الاسدي أإبلى تأكلها مصنا  خافض سن [[[[[[[[[[[[[[[[[[[[[[ومشيلا]]]]]]]]]]]]]]]]]]]]]] سنا _________  قوله "" مضرس "" في بعض النسخ "" مقروم "" كما في اللسان  بعده وزعت بكالهراوة أعوجى إذا ونت المطى جرى وثابا  قوله "" مصنا "" يقال أصن إذا شمخ بأنفه تكبرا أي يأخذ بنت لبون فيقول هذه بنت مخاض فقد خفضها عن سنها التى هي فيها وتكون له بنت مخاض فيقول لى بنت لبون فقد رفع السن التى هي له إلى سن أخرى أعلى منها وتكون له بنت لبون فيأخذ حقة وشالَ الميزانُ إذا ارتفعت إحدى كِفَّتَيه وشالَتِ الناقةُ بذَنَبها تَشولُه وأشالَتْه أي رفعتْه قال النَمْر بن تَولَبٍ يصف فرساً جَمومُ الشَدِّ شائِلَهُ الذُنابى تَخالُ بياضَ غُرَّتِها سِراجا وشالَ ذَنبُها أي ارتفع قال الراجز   تأبري يا خيرة الفسيل تأبري من حنذ  فشولى أي ارتفعي أبو زيد تشاول القوم تناول بعضُهم بعضاً في القتال بالرماح والمُشاوَلَةُ مثله والشَوْلُ الماءُ القليلُ في أسفل القِربة والجمع أَشْوالٌ قال الأعشى وصَبَّ رُواتُها أشوالها   _________  في نسخة زيادة "" أحيحة بن الجلاح ""  الحنذ بالتحريك موضع قريب من المدينة وهو المراد في هذا البيت قاله المؤلف  البيت بتمامه = والشول أيضا النوق التى خفَّ لبنها وارتفع ضَرعُها وأتى عليها من نِتاجها سبعة أشهر أو ثمانية الواحدة شائِلةٌ وهو جمع على غير القياس يقال منه شَوَّلَتِ الناقة بالتشديد أي صارت شائِلَةً وقول الشاعر   حتَّى إذا ما العَشْرُ عنها شَوَّلا  يعني ذهب وتصرّم وأما الشائِلُ بلا هاءٍ فهي الناقةُ التي تَشولُ بذَنَبِها للّقاح ولا لبن لها أصلا والجمع شول مثل راكع وركع قال أبو النجم كأنّ في أذنابِهِنَّ الشُوَّلِ   وشَوْلَةُ العقربِ ما تَشولُ من ذَنَبِها وتسمَّى العقربُ شَوَّالَةً   والشَوْلَةُ كوكبان نيِّران متقاربان ينزلهما القمر يقال لهما حُمَةُ خُفِّ العقرب   والمشول منجل صغير _________  = حتى إذا لمع الربئ بثوبه سقيت وصب رواتها أشوالها  هو أبو النجم  بعده من عبس الصيف قرون الايل  شوالة وشولة علمان للعقرب  في اللسان والقاموس "" حمة العقرب "" فقط وشوال أوّل أشهر الحج والجمع شَوَّالاتٌ وشَواوِيلُ ورجلٌ شَوِلٌ أي خفيفٌ في العمل والخدمة مثل شُلْشُلٍ وقولهم في المثل للإنسان ينصح القومَ "" أنْتَ شَوْلَةُ الناصحةُ "" قال ابن السكيت كانت شَوْلَةُ أَمَةٌ لعُدْوانَ رَعناءَ وكانت تنصح مواليها فتعود نصيحتها وبالاً عليهم لحمقها"
شهل,41," الشهلة الشَهَلِ شُهْلَةِ شهلا شَهْلَةٌ شهلة 'شهل', الشهلة الشَهَلِ شُهْلَةِ شهلا شَهْلَةٌ شهلة 'شهل', الشهلة الشَهَلِ شُهْلَةِ شهلا شَهْلَةٌ شهلة 'شهل', الشهلة الشَهَلِ شُهْلَةِ شهلا شَهْلَةٌ شهلة 'شهل', الشهلة الشَهَلِ شُهْلَةِ شهلا شَهْلَةٌ شهلة 'شهل', الشهلة الشَهَلِ شُهْلَةِ شهلا شَهْلَةٌ شهلة",3,no vowel," *شهل* [[[[[[الشهلة]]]]]] في العين أن يشوب سوادَها زُرْقةٌ وعينٌ شَهْلاءُ ورجلٌ أَشْهَلُ العين بيِّنُ الشَهَلِ وأنشد الفراء ولا عَيْبَ فيها غَيْرَ شُهْلَةِ عَيْنِها كذاك عِتاقُ الطير [[[[[[شهلا]]]]]] عيونها  قال وبعض بنى أسد وقصاعه ينصبون غير إذا كان في معنى إلا تم الكلام قبلها أو لم يتم والشهلاء الحاجة وامرأةٌ شَهْلَةٌ إذا كانت نَصَفاً عاقلةً وذلك اسمٌ لها خاصّةً لا يوصف به الرجل قال بات ينزى دلوه تنزيا  كما تنزى [[[[[[شهلة]]]]]] صبيا _________  في اللسان "" شهل عيونها ""  يروى = وشهل بن شيبان الزمانى الملقب بفند والمشاهلة المشارة والمقارصة ومراجعة الكلام قال الراجز   قد كان فيما بيننا مشاهله فأدبرت غضبى تمشى البادله  فصل الصاد"
صحل,6, صَحَلٌ صَحِلَ يَصْحَلُ صَحَلاً صحل وصحل,3,no vowel, *[صحل]* يقال في صوته صَحَلٌ أي بُحوحَة وقد صَحِلَ الرجل بالكسر يَصْحَلُ صَحَلاً أي صار أبج فهو [صحل] الصوت وأصحل قال الراجز فلم يزل ملبيا ولم يزل حتى علا الصوت بحوح [وصحل] وكلما أوفى على نشز أهل
صندل,24," الصَنْدَلُ صنادل والصَنْدَلُ والصَنْدَلانيُّ 'صندل', الصَنْدَلُ صنادل والصَنْدَلُ والصَنْدَلانيُّ 'صندل', الصَنْدَلُ صنادل والصَنْدَلُ والصَنْدَلانيُّ 'صندل', الصَنْدَلُ صنادل والصَنْدَلُ والصَنْدَلانيُّ 'صندل', الصَنْدَلُ صنادل والصَنْدَلُ والصَنْدَلانيُّ",4,no vowel, *صندل* الصَنْدَلُ البعيرُ الضخمُ الرأس قال الراجز رأت لعمرو وابنه الشريس عنادلا [[[[[صنادل]]]]] الرؤوس والصَنْدَلُ شجرٌ طيِّبُ الرائحة والصَنْدَلانيُّ لغة في الصيدنانى _________  =  باتت تنزى دلوها تنزيا  هو أبو الاسود العجلى  في اللسان ثم تولت وهى تمشى البادله قال ابن برى صوابه تمشى البازله بالزاى مشية سريعة
صعل,13," الصَعْلُ صَعْلٌ والصَعْلَةُ صَعْلٌ صَعْلَةٍ والصَعَلُ 'صعل', الصَعْلُ صَعْلٌ والصَعْلَةُ صَعْلٌ صَعْلَةٍ والصَعَلُ",3,no vowel, *صعل* الصَعْلُ الصغيرُ الرأسِ من الرِجال والنَعام ورجلٌ صَعْلٌ وامرأة صَعْلاءُ والصَعْلَةُ من النخل العوجاءُ الجرداءُ أصولِ السعَفِ وحمارٌ صَعْلٌ ذاهبُ الوبرِ قال ذو الرمة  بها كُلُّ خَوَّارٍ إلى كلِّ صَعْلَةٍ   والصَعَلُ الدِقَّةُ قال الكميت رَهْطٌ من الهند في أيديهِمُ صعل
صفصل,2, الصفصل والصفصل,4,no vowel, *صفصل* [الصفصل] بالكسر نبت قال الراجز رعيتها أكرم عود عودا الصل [والصفصل] واليعضيدا
صقل,59," الصُقْلُ والصُقْلَةُ صُقْلَةُ صَقِلٌ الصَقَلِ الصُقْلَينِ وصَقَلَ صَقْلاً وصِقالاً 'صقل', الصُقْلُ والصُقْلَةُ صُقْلَةُ صَقِلٌ الصَقَلِ الصُقْلَينِ وصَقَلَ صَقْلاً وصِقالاً'] 'صقل', الصُقْلُ والصُقْلَةُ صُقْلَةُ صَقِلٌ الصَقَلِ الصُقْلَينِ وصَقَلَ صَقْلاً وصِقالاً'] 'صقل', الصُقْلُ والصُقْلَةُ صُقْلَةُ صَقِلٌ الصَقَلِ الصُقْلَينِ وصَقَلَ صَقْلاً وصِقالاً'] 'صقل', الصُقْلُ والصُقْلَةُ صُقْلَةُ صَقِلٌ الصَقَلِ الصُقْلَينِ وصَقَلَ صَقْلاً وصِقالاً'] 'صقل', الصُقْلُ والصُقْلَةُ صُقْلَةُ صَقِلٌ الصَقَلِ الصُقْلَينِ وصَقَلَ صَقْلاً وصِقالاً']",3,no vowel, *صقل* الصُقْلُ بالضم الخاصرةُ والصُقْلَةُ مثله وقلّما طالت صُقْلَةُ فرسٍ إلاّ قَصُرَ جَنْباه وذلك عيب ويقال فرسٌ صَقِلٌ بيِّن الصَقَلِ إذا كان طويل الصُقْلَينِ وصَقَلَ السيفَ وسَقَلَهُ أيضاً صَقْلاً وصِقالاً _________  عجزه ضهول ورفض المذرعات القراهب أي جَلاه فهو صاقِلٌ والجمع صقلة وقال   لم تعد أن أفرش عنها الصقله   والصانع صيقل والجمع الصياقلة والصَقيلُ السيفُ والمَصْقَلَةُ ما يُصْقَلُ به السيف ونحوه ومصقلة بالفتح اسم رجل ويقال الفرس في صِقالِهِ أي في صِوانِه وصنعته
صقعل,1, الصقعل,4,no vowel, *صقعل* [الصقعل] على وزن السبحل التمر اليابس ينقع في اللبن الحليب حكاه أبو عبيد
صلل,125," الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ 'صلل', الصَلّة والصَلَّةُ الصَلَّةِ صَللْتُ والصَلَّةُ الصِلالِ",3,no vowel," *صلل* [[[[[[[[[[[[[[[[[[الصَلّة]]]]]]]]]]]]]]]]]] الأرض اليابسة والصَلَّةُ الجِلْدُ يقال خُفٌّ جيّدُ الصَلَّةِ وقد صَللْتُ الخُفَّ والصَلَّةُ أيضاً واحدة الصِلالِ وهي القطع من الامطار المتفرقة يقع منها الشئ بعد الشئ _________  في نسخة زيادة "" الراجز "" وهو ليزيد ابن عمرو بن الصعق  قبله نعلوهم بقضب منتخله  وقبله نحن رءوس القوم يوم جبله يوم أتتنا أسد وحنظله والصلال أيضا العشب سمِّي باسم المطر المتفرِّق والصِلُّ بالكسر الحيَّةُ التي لا تنفع منها  الرقية يقال إنها لصل صَفاً إذا كانت مُنْكَرَةً مثل الأفعى ويقال للرجل إذا كان داهياً مُنْكَراً إنّه لَصِلُّ أَصلالٍ أي حيّةٌ من الحيّات شُبِّه الرجل بها قال النابغة الذبيانيّ ماذا رزئنا به من حية ذكر نَضْناضَةٍ بالرَزايا صَلِّ أَصْلالِ والصِلُّ أيضا نبت قال الراجز الصل والصفصل واليعضيدا   والصليان بقلة وهو فعليان الواحدة صِلِّيانةٌ ويقال للرجل إذا أسرعَ الحَلِفَ ولم يتتعتع جَذّها جَذّ العَيْرِ الصِلِّيانَةَ وذلك أنّ العيرُ ربّما اقتلع الصِلِّيانَةَ من أصلها إذا ارتعاها والصلصل بالضم الفاختة والصلصل أيضاً ناصية الفرس والصُلْصُلُ أيضاً بقية الماء في الاداوة وفي أسفل الغدير قال العجاج _________  في اللسان "" فيها ""  قبله رعيتها أكرم عود عودا  صلاصل الزيت إلى الشطور   شبه أعينها حيث غارت بالجرار فيها الزيت إلى أنصافها والصلصال الطين الحر خلط بالرمل فصار يَتَصَلْصَلُ إذا جفّ فإذا طبخ بالنار فهو الفخار عن أبى عبيدة وصلصلة اللجام صوته إذا ضُوعِف وتَصَلْصَلَ الحُلِيُّ أي صَوَّتَ وصل اللحم يصل بالكسر صُلولاً أي أنْتَنَ مطبوخاً كان أو نيِّئاً قال الحطيئة ذاك فَتىً يَبْذُلُ ذا قِدْرِهِ لا يُفْسِدُ اللحمَ لديه الصُلولُ وأصل مثله وصللت اللحام  أيضا شدد للكثرة وصَلَّ المسمارُ وغيره يَصِلُّ صليلا أي صوت قال لبيد _________  قبله كأن عينيه من الغوور قلتان في لحدي صفا منقور صفران أو حوجلتا قارور غيرتا بالنضج والتصبير  بالحاء جمع لحم  - صحاح -   كُلَّ حِرْباَء إذا أُكْرِهَ صَلّ   وطين صلال ومِصْلالٌ أي يصوّت كَما يصوِّتُ الفخار الجديد وقال الجعدى وصادفت أخضر الجالين صلالا   يقول صادفت ناقتي الحوض يابسا   وجاءت الخيل تصل عطشاً وذلك إذا سمعْتَ لأجوافها صَليلاً أي صوتاً ويقال صَلْتُهُم الصالّةُ تَصُلُّهُمْ بالضم أي أصابَتْهم الداهية"
صمل,35," صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا 'صمل', صمل يصمل صمولا",3,no vowel," *[[[[[[[[[صمل]]]]]]]]]* [[[[[[[[[صمل]]]]]]]]] الشئ [[[[[[[[[يصمل]]]]]]]]] [[[[[[[[[صمولا]]]]]]]]] صلب واشتد _________  صدره أحكم الجنثى من عوراتها  ويروى "" من صنعتها "" الجنثى بالرفع والنصب فمن رفع جعله الحداد والزراد أي أحكم صنعة هذه الدرع ومن نصب جعله السيف وأحكم هنا رد  قبله فإن صخرتنا أعيت أباك فلا يألو لها ما استطاع الدهر إحبالا وصدره ردت معاوله خثما مضللة  في التكملة والضمير في "" صادفت "" للمعاول لا للناقة وتفسير الجوهرى خطأ ورجل [[صمل]] بتشديد اللام أي شديد الخَلْقِ   وصَمَلَ الشجرُ إذا لم يجد رَيّاً فَخَشُنَ والصامِلُ اليابس وقال   تَرى جازِرَيْهِ يُرْعَدانِ ونارُهُ عليها عداميل الهشيم وصامله والعدمول القديم يقول على النار حطب يابس واصمأل الشئ اصمئلالا بالهمز أي اشتدَّ واصْمَأَلَّ النباتُ إذا التف والمصمئلة الداهية قال الكميت ولا مصمئلتها الضئبل "
صول,69," صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ 'صول', صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ 'صول', صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ 'صول', صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ 'صول', صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ 'صول', صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ 'صول', صالَ وصالَ صَوْلاً وصَوْلَةً صَوْلٍ والمُصاوَلَةُ الصِيالُ والصِيالَةُ يَتَصاوَلانِ",3,vowel," *صول* صالَ عليه إذا استطال وصالَ عليه وثب صَوْلاً وصَوْلَةً يقال "" رُبَّ قولٍ أشدُّ من صَوْلٍ "" والمُصاوَلَةُ المواثبةُ وكذلك الصِيالُ والصِيالَةُ والفَحْلانِ يَتَصاوَلانِ أي يتواثَبان _________  وكذلك هو من الرجال والجبال  للعجير السلولى ويروى لزينب أخت يزيد بن الطثرية  صدره ولم تتكأدهم المعضلات وصالَ العيرُ إذا حمل على العانة أبو زيد صؤل البعير بالهمز يَصْؤُلُ صآلَةً إذا صار يقتل الناس ويَعْدو عليهم فهو جمل صؤول وصيل لهم كذا أي أتيح لهم قال خفاف ابن نُدبة فصيلَ لهم قَرْمٌ كأنّ بكَفِّهِ شِهاباً بَدا في ظلمة الليلِ يَلْمَعُ أبو زيد المِصْوَلُ شئ ينقع فيه الحنظل لتذهب مرارته والصيلة بالكسر عقدة العذبة وصول اسم موضع وقال  لساهر طال في صول تململه كأنه حية بالسوط مقتول "
صهل,41," الصَهيلُ والصُهالُ صَهَلَ يَصْهِلُ صَهيلاً صهال 'صهل', الصَهيلُ والصُهالُ صَهَلَ يَصْهِلُ صَهيلاً صهال 'صهل', الصَهيلُ والصُهالُ صَهَلَ يَصْهِلُ صَهيلاً صهال 'صهل', الصَهيلُ والصُهالُ صَهَلَ يَصْهِلُ صَهيلاً صهال 'صهل', الصَهيلُ والصُهالُ صَهَلَ يَصْهِلُ صَهيلاً صهال 'صهل', الصَهيلُ والصُهالُ صَهَلَ يَصْهِلُ صَهيلاً صهال",3,no vowel, *صهل* الصَهيلُ والصُهالُ صوت الفرس مثل النَهيقِ والنُهاقِ وقد صَهَلَ الفرسُ يَصْهِلُ بالكسر صَهيلاً فهو فرس [[[[[[صهال]]]]]]   _________  حندج بن حندج المرى  قبله في ليل صول تناهى العرض والطول كأنما ليله بالليل موصول  وصاهل فصل الضاد
ضأل,9, ضَئيلُ ضَؤُل ضآلةً ضَؤُلَ ضآلة مُتَضائِلٌ متضائلٌ ضَؤُلَةٌ والضئيلة,3,vowel, *ضأل* رجلٌ ضَئيلُ الجسم إذا كانَ صغير الجسم نحيفاً وقد [ضَؤُل] [ضآلة]ً أبو زيد [ضَؤُل]َ رأيه [ضآلة] إذا صغر وقال رأيُه ورجلٌ مُتَضائِلٌ أي شَخْتٌ وقال   فتى قدقد السيف لا متضائلٌ ولا رَهِلٌ لَبَّاته وبآدِلُهْ ورجلٌ [ضَؤُل]َةٌ أي نحيفٌ [والضئيلة] الحية الدقيقة
ضبل,2," 'ضبل', 'ضبل',",3,no vowel, *ضبل* الضئبل بالكسر والهمز مثال الزئبر الداهية وربما جاء ضم الباء فيهما قال ثعلب لا نعلم في الكلام فعلل فإن كان هذان الحرفان مسموعين بضم الباء فيهما فهو من النوادر وقال ابن كيسان هذا إذا جاء على هذا المثال شهد للهمزة بأنها زائدة وإذا وقعت حروف الزيادة في الكلمة جاز أن تخرج عن بناء الاصول فلهذا ما جاءت هكذا قال الكميت ولم تتكأدهم المعضلات ولا مصمئلتها الضئبل _________  العجير أو زينب أخت يزيد بن الطثرية
ضحل,3, الضَحْلُ الضحل امضحل,3,no vowel, *ضحل* الضَحْلُ الماء القليل وهو الضحضاح ومنه أتان [الضحل] لانه لا يغمرها لقلته واضمحل الشئ أي ذهب وفي لغة الكلابيين [امضحل] الشئ بتقديم الميم حكاه أبو زيد واضمحل السحاب تقشع
ضكل,2, الضَيْكَلُ ضياكلة,3,no vowel, *ضكل* الضَيْكَلُ الرجلُ العُريانُ من الفقر وقال فأما آل ضيال  فإنا تركناهم [ضياكلة] عيامى
