Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
وصر,11," الوِصْرُ 'وصر', الوِصْرُ 'وصر', الوِصْرُ 'وصر', الوِصْرُ 'وصر', الوِصْرُ 'وصر', الوِصْرُ",3,vowel," *وصر* الوِصْرُ لغة في الإصْرِ وهو العهد كما قالوا إرث وورث وإسادة ووسادة والوصر الصك   وكتاب العهدة _________  وزر الاول كعلم والثانى كوعد والثالث للمجهول كما في الترجمتين  في اللسان "" كلتاهما فارسية معربة ""  - صحاح -  وفى الحديث "" إن هذا اشترى منى أرضا وقبض منى وصرها فلا هو يرد على الوصر ولا يعطينى الثمن """
وضر,7, الوَضَرُ وَضِرَتِ تَوْضَرُ وَضَراً وَضَرُ الوَضَرُ الوَضَرُ,3,vowel, *وضر* الوَضَرُ الدَرَن والدسَم يقال وَضِرَتِ  القصعةُ تَوْضَرُ وَضَراً أي دَسِمَتْ قال الشاعر   سَيُغْني أبا الهِندِيِّ عن وَطْبِ سالِمٍ      أَباريقُ لم يَعْلَقْ بها وَضَرُ الزَبْدِ  - قال أبو عمرو الوَضَرُ ما يشمّه الإنسان من ريحٍ يجده من طعام فاسد أو عبيدة يقال لبقية الهِناءِ وغيره الوَضَرُ
وطر,2, الوَطَرُ الاوطار,3,vowel, *وطر* الوَطَرُ الحاجةُ ولا يبنى منه فعل والجمع [الاوطار]
وعر,23," وَعْرٌ وَعْرٌ وعر 'وعر', وَعْرٌ وَعْرٌ وعر'] 'وعر', وَعْرٌ وَعْرٌ وعر'] 'وعر', وَعْرٌ وَعْرٌ وعر'] 'وعر', وَعْرٌ وَعْرٌ وعر'] 'وعر', وَعْرٌ وَعْرٌ وعر']",3,vowel, *[وعر]* جبلٌ وَعْرٌ بالتسكين ومطلبٌ وَعْرٌ قال الأصمعي ولا تقل [وعر] _________  وضر يضر وضرا فهو وضر مثل وسخ يسخ وسخا فهو وسخ وزنا ومعنى  أبو الهندي عبد المؤمن بن عبد القدوس  وبعده مفدمة قزا كأن رقابها      رقاب بنات الماء تفزع للرعد - وقد وعر بالضم وعورة وكذلك تَوَعَّرَ أي صار وَعْراً ووَعَّرْتُهُ أنا تَوْعيراً وقد اسْتَوْعَرْتُ الشئ وجدته وعرا وفلان وعر المعروف أي قليله وأَوْعَرَهُ قَلَّلَهُ يقال قليلٌ وَعْرٌ ووَتْحٌ ووَعْرٌ إتباع له
وغر,39," الوَغْرَةُ وَغْرٌ وَغِرَ يَوْغَرُ وَغَراً واغِرُ الوغير 'وغر', الوَغْرَةُ وَغْرٌ وَغِرَ يَوْغَرُ وَغَراً واغِرُ الوغير 'وغر', الوَغْرَةُ وَغْرٌ وَغِرَ يَوْغَرُ وَغَراً واغِرُ الوغير 'وغر', الوَغْرَةُ وَغْرٌ وَغِرَ يَوْغَرُ وَغَراً واغِرُ الوغير 'وغر', الوَغْرَةُ وَغْرٌ وَغِرَ يَوْغَرُ وَغَراً واغِرُ الوغير",3,vowel, *وغر* الوَغْرَةُ شدَّةُ توقُّدِ الحرِّ ومنه قيل في صدره عليَّ وَغْرٌ بالتسكين أي ضِغْنٌ وعداوةٌ وتوقُّدٌ من الغيظ والمصدر بالتحريك تقول وَغِرَ صدرُه عليَّ يَوْغَرُ وَغَراً فهو واغِرُ الصدر عليَّ وقد أوْغَرْتُ صدره على فلان أي أحميته من الغيظ وأوْغَرْتُ الماء أي أغليته وربَّما يُسْمَطُ فيه الخنزير وهو حى يذبح وهو فعل قوم من النصارى قال الشاعر ولقد رأيت مكانهم فكرهتهم      ككراهة الخنزير للايغار - والوغيرة اللبن يسخن بالحجارة المحمَّاة والوَغيرُ أيضاً قال  يصف فرساً عرقت يَنِشُ الماء في الرَبَلاتِ منها      نَشيشَ الرَضْفِ  في اللبن [[[[[الوغير]]]]] - _________  هو المستوغر  الرضف حجارة تحمى وتطرح في اللبن ليجمد تقول منه أوغرت اللبن وكذلك التَوْغيرُ قال الشاعر فسائِلْ مُراداً عن ثلاثة فِتْيَةٍ      وعن إِثْرِ ما أبْقى الصريحُ الموغر - وسمعت وغرالجيش أي أصواتهم قال الراجز كأنما زهاؤه لمن جهر      ليل ورز وغره إذا وغر - وقال ابن مقبل في ظهرت مرت عساقيل السحاب به      كأنَّ وَغْرَ قَطاهُ وَغْرُ حادِينا - وأوْغَرَ العاملُ الخَراجَ أي استوفاه ويقال الإيغارُ أن يُوغِرَ المَلِكُ الرجلَ الأرضَ يجعلها له من غير خَراج وقد يسمَّى ضَمانُ الخراجِ إيغاراً وهي لفظةٌ مُوَلَّدةٌ
وفر,53," الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا 'وفر', الوَفْرُ ووفرت وفرا ووفرا وفورا",3,vowel," *وفر* الوَفْرُ المالُ الكثير والوَفْرَةُ الشعرُ إلى شحمة الأذُنِ ثم الجُمَّةِ ثم اللِمَّةِ وهي التي ألمت بالمنكبين والموفور الشئ التام [[[[[[[[[ووفرت]]]]]]]]] الشئ [[[[[[[[[وفرا]]]]]]]]] [[[[[[[[[ووفرا]]]]]]]]] الشئ بنفسه [[[[[[[[[وفورا]]]]]]]]]   _________  أي فيكون الفعل منه متعديا ولازما والشئ المذكور في الاول يقال له موفور وفى الثاني يقال له وافر كما ذكره نظيره في المصباح في برد الماء وبردت الماء ولم يذكر المؤلف أوفرته بالهمز كما ذكر المضعف وكأنه لم يسمع حتى لا يأتي منه موفر بوزن مكرم اسم مفعول وإن كان القياس يقتضيه قاله نصر وقولهم "" توفر وتحمد "" من قولك وفَرْتُهُ عِرْضَهُ وماله قال الفرا إذا عرض عليك الشئ فلك أن تقول توفر وتُحْمَدُ ولا تقل توثَرُ يضرب هذا المثل للرجل تعطيه الشئ فيردُّه عليك غير تَسَخُّطٍ وهذه أرضٌ في نبتها وَفْرٌ ووَفْرَةٌ وفرة أيضا أي وفورلم يُرْعَ والوَفْراءُ الأرضُ التي لم ينقص من نبتها شئ قال الاعشى عرندسة  لا ينقص السير غرضها      كأحقب بالوفراء جأب مكدم - ويقال مزادة وفراء للتى لم ينقص من أديمها شئ وسقاء أوفر قال ذو الرمّة وَفْراَء غَرْفِيَّةٍ أثْأى خوارزَها      مُشَلْشَلُ ضَيَّعَتْهُ بينها الكتب  - ووَفَّرَ عليه حقَّه تَوْفيراً واسْتَوْفَرَهُ أي استوفاه وتَوَفَّرَ عليه أي رعى حُرُماتِهِ ويقال هم مُتوافِرونَ أي هم كثير قول الراجز   _________  العرندسة الشديدة من النوق  قبله ما بال عينك منها الماءُ يَنْسَكِبُ      كأنّه من كلى مفرية سرب -  هو شبيب بن البرصاء كأنها من بدن  وإيفار      دبت عليها ذربات الانبار - إنما هو من الوفور وهو التمام يقول كأنها أوفرها الرعى دبت عليها الانبار ويروى "" واستيفار "" والمعنى واحد ويروى "" وإيغار "" من أوغر العامل الخراج أي استوفاه ويروى بالقاف من أوقره أي أثقله"
وقر,116," الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر 'وقر', الوَقْرُ وِقْرَهُ الوقر موقرة موقِرَةٌ موقر موقر موقر",3,vowel," *وقر* الوَقْرُ بالفتح الثِقْلُ في الأذن والوِقْرُ بالكسر الحِمْلُ يقال جاء يحمل وِقْرَهُ وقد أَوْقَرَ بعيره وأكثر ما يستعمل [[[[[[[[[[[[[الوقر]]]]]]]]]]]]] في حِمْلِ البغلِ والحمارِ والوَسْقُ في حملِ البعيرِ وهذه امرأةٌ [[[[[[[[[[[[[موقرة]]]]]]]]]]]]] بفتح القاف إذا حملت حملا ثقيلا وأَوْقَرَتِ النخلةُ أي كثُر حملها يقال نخلةٌ موقِرَةٌ وموقِرٌ وموقَرَةٌ وحكى [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[موقر]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] وهو على غير القياس لان الفعل ليس للنخلة وإنما قيل [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[موقر]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] بكسر القاف على قياس قولك امرأة حامل لان حمل الشجر مشبه بحمل النساء فأما [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[موقر]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] بالفتح فشاذ وقد روى في قول لبيد يصف نخيلا _________  قوله "" من بدن "" تقدمت رواية "" من سمن "" انظر نبر  عصب كوارع في خليج محلم      حملت فمنها [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[موقر]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] مكموم - والجمع مَواقِرٌ وقد وَقِرَتْ أذنُه بالكسر تَوْقَرُ وَقراً أي صَمَّتْ وقياس مصدره التحريك إلا أنَّه جاء بالتسكين ووَقَرَ الله أذنَه يقرها وقرا يقال اللهم قرأذنه ووقرت أذنه على ما لم يسمَّ فاعلُه فهو موقور ووَقَرْتُ العظمَ أَقِرُهُ وَقْراً صدعته قال الأعشى يا دَهْرُ قد أكْثرتَ فَجْعَتَنا      بسَراتِنا ووَقَرْتَ في العَظْمِ - والوَقْرَةُ أن يصيب الحافرَ حجرٌ أو غيره فينكُبه تقول منه وَقِرَتِ الدابة بالكسر وأوْقَرَها الله عن الكسائي مثل رَهِصَتْ وأرهصها الله قال العجاج كأنه مستبطن إصرارا      وأبا حمت نسوره الاوقارا - يقال في الصبر على المصيبة "" كانت وَقْرةً في صخرةٍ "" يعني ثُلْمَةً وهَزْمَةً أي أنَّه احتمل المصيبة ولم تؤثِّر فيه إلا مثل تلك الهَزْمة في الصخرة والوقار الحلم والرزانة وقد وَقَرَ الرجل يَقِرُ وَقاراً وقِرَةً إذا ثبت فهو وَقورٌ قال الراجز   بكُلِّ أخلاقِ الرجالِ  قد مَهَرْ      ثَبْتٌ إذا ما صيح القوم وقر - وقال الله تعالى وقرن في بيوتكن      وقرئ بالفتح فهذا من القرار كأنه يريد اقررن فتحذف الراء الاولى للتخفيف وتلقى فتحتها على القاف فيستغنى عن الالف لحركة ما بعدها وتحتمل قراءة من قرأ بالكسر أيضا أن تكون من اقررن بكسر الراء على هذا كما قرئ فظلتم تفكهون      بفتح الظاء وكسرها وهو من شواذ التخفيف والتوقير التعظيم والترزينُ أيضاً وقوله تعالى مالكمْ لا ترجعون الله وقارا      أي لا تخافون لله عظمة عن الاخفش ورجل [[[[[[[[[[[[[[[[[[موقر]]]]]]]]]]]]]]]]]] أي مجرب والتيقور الوقار وأصله ويقور قلبت الواو تاء قال العجاج فإن يكن أمسى البلى تيقورى      أي أمسى وقارى والوقيرة نقرة في الجبل عظيمة _________  العجاج يمدح عمر بن عبيد الله بن معمر  في اللسان "" الشجاع "" وقولهم فقير وَقيرٌ إتباعٌ له ويقال معناه أنَّه أوْقَرَهُ الدَينُ أي أثقله والوقير الغنم قال ذو الرمة يصف بقرة مولعة خنساء ليست بنعجة      يدمن أجواف المياه وقيرها - وكذلك القرة والهاء عوض من الواو قال الاغلب العجلى ما إن رأينا ملكا أغارا      أكثر منه قرة وقارا -"
وكر,101," وَكْرُ وُكورٌ الوَكْرُ وَكَرَ يَكِرُ وَكْراً وكره ووكرت تكرا وكرا الوَكَرى وَكَرى ووَكَرْتُ وَكْراً وَكَّرْتُهُ توكيرا 'وكر', وَكْرُ وُكورٌ الوَكْرُ وَكَرَ يَكِرُ وَكْراً وكره ووكرت تكرا وكرا الوَكَرى وَكَرى ووَكَرْتُ وَكْراً وَكَّرْتُهُ توكيرا 'وكر', وَكْرُ وُكورٌ الوَكْرُ وَكَرَ يَكِرُ وَكْراً وكره ووكرت تكرا وكرا الوَكَرى وَكَرى ووَكَرْتُ وَكْراً وَكَّرْتُهُ توكيرا 'وكر', وَكْرُ وُكورٌ الوَكْرُ وَكَرَ يَكِرُ وَكْراً وكره ووكرت تكرا وكرا الوَكَرى وَكَرى ووَكَرْتُ وَكْراً وَكَّرْتُهُ توكيرا 'وكر', وَكْرُ وُكورٌ الوَكْرُ وَكَرَ يَكِرُ وَكْراً وكره ووكرت تكرا وكرا الوَكَرى وَكَرى ووَكَرْتُ وَكْراً وَكَّرْتُهُ توكيرا 'وكر', وَكْرُ وُكورٌ الوَكْرُ وَكَرَ يَكِرُ وَكْراً وكره ووكرت تكرا وكرا الوَكَرى وَكَرى ووَكَرْتُ وَكْراً وَكَّرْتُهُ توكيرا",3,vowel, *وكر* وَكْرُ الطائر عُشُّهُ والجمع وُكورٌ وأوْكارٌ   قال أبو يوسف سمعت أبا عمرو يقول الوَكْرُ العُشُّ حيثما كان في جبلٍ أو شجرٍ وقد وَكَرَ الطائر يَكِرُ وَكْراً أي دخل في [[[[[[وكره]]]]]] [[[[[[ووكرت]]]]]] الناقة [[[[[[تكرا]]]]]] [[[[[[وكرا]]]]]] إذا عَدَتِ [[[[[[الوَكَرى]]]]]] وهي عدوٌ فيه نزو وكذك الفرس وناقة [[[[[[وَكَرى]]]]]] أيضاً أي قصيرة ووَكَرْتُ السِقاءَ وَكْراً ملأتُهُ وكذلك وَكَّرْتُهُ [[[[[[توكيرا]]]]]] وقال يصف معزى امتلات بطونها نج المزاد مفرطا تَوْكيراً      وكذلك وَكَّرَ فلان بطنَه وأوكره _________  ووكار مثل سهم وسهام والتوكير اتخاذ الوكيرة وهى طعام البِناء قال الأصمعيّ شرب حتَّى تَوَكَّرَ وحتَّى تَضَلَّعَ وتَوَكَّرَ الطائر امتلات حوصلته فصل الهاء
هبر,75," الهَبيرُ الهَبْرُ هُبورٌ والهَبْرَةُ هَبَرْتُ هَبْرَةً هَبِرَ يَهْبَرُ هَبَراً هَبِرٌ هَبِرٌ والهَبَرِ هبرة والهَوْبَرُ الهَبَّارُ هبارا والهبار هبيرة 'هبر', الهَبيرُ الهَبْرُ هُبورٌ والهَبْرَةُ هَبَرْتُ هَبْرَةً هَبِرَ يَهْبَرُ هَبَراً هَبِرٌ هَبِرٌ والهَبَرِ هبرة والهَوْبَرُ الهَبَّارُ هبارا والهبار هبيرة 'هبر', الهَبيرُ الهَبْرُ هُبورٌ والهَبْرَةُ هَبَرْتُ هَبْرَةً هَبِرَ يَهْبَرُ هَبَراً هَبِرٌ هَبِرٌ والهَبَرِ هبرة والهَوْبَرُ الهَبَّارُ هبارا والهبار هبيرة 'هبر', الهَبيرُ الهَبْرُ هُبورٌ والهَبْرَةُ هَبَرْتُ هَبْرَةً هَبِرَ يَهْبَرُ هَبَراً هَبِرٌ هَبِرٌ والهَبَرِ هبرة والهَوْبَرُ الهَبَّارُ هبارا والهبار هبيرة",3,no vowel," *هبر* الهَبيرُ ما اطمأنَّ من الأرض وكذلك الهَبْرُ والجمع هُبورٌ يقال هي الصُحون بين الروابي والهَبْرَةُ القطعة من اللحم وقد هَبَرْتُ له من اللحم هَبْرَةً أي قطعت له قِطعة وقد هَبِرَ الجمل بالكسر يَهْبَرُ هَبَراً فهو هَبِرٌ وأهْبَرُ إذا كان كثير اللحم يقال بعيرٌ هَبِرٌ وَبِرٌ أي كثير الوبر والهَبَرِ وهو اللحم عن يعقوب والباقة [[[[هبرة]]]] وهبراء والهَوْبَرُ القرد الكثير الشعر وكذلك الهَبَّارُ وقال سَفَرَتْ فقلت لها هَجٍ فتبرقعَتْ      وذكَرْتُ  حين تبرقعت [[[[هبارا]]]] - [[[[والهبار]]]] اسم رجل من قريش وقولهم "" لا آتيك [[[[هبيرة]]]] بن سعد "" أي أبدا وهو رجل فقد _________  في اللسان "" فذكرت "" ويقال في رأسه هبرية وهو الذي يكون في الشعر مثل النخالة وهو فعلية والهنبر مثال الخنصر ولد الضبع قال أبو زيد من أسماء الضباع أمّ الهِنْبِرِ في لغة بني فزارة قال الشاعر   يا قاتَلَ  الله صبيانا تجئ بهم      أم الهُنَيْبِرِ من زَنْدٍ لها واري - وقال أبو عبيد الهِنْبِرُ الجحش ومنه قيل للأتان أمُّ الهِنْبِرِ"
هتر,31," الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ 'هتر', الهِتْرُ هِتْرٌ هاتِرٌ",3,no vowel, *هتر* الهِتْرُ بالكسر السَقَط من الكلام يقال هِتْرٌ هاتِرٌ وهو توكيد له قال أوس بن حجر يُراجِعُ هِتراً من تُماضِرَ هاتِرا       والهِتْرُ أيضاُ العَجبُ والداهية يقال للرجل إذا كان داهياً إنه لهتر أهتار _________  القتال الكلابي واسمه عبيد بن المضرجى  بعده من كل أعلم مشقوق وتيرته      لم يوف خمسة أشبار بشبار -  صدره وكان إذا ما التم منها بحاجة      وقبله ألم خيال موهنا من تماضر      هدوا ولم يطرق من الليل باكرا - وأهتر الرجل فهو مُهْتَرٌ أي صار خَرِفاً من الكِبَرِ وفلانٌ مُسْتَهْتَرٌ بالشراب أي مولع به لا يبالي ما قيل فيه وتَهاتَرَ الرجلان إذا ادعى كل واحد منها على صاحبه باطلا
هجر,203," الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ 'هجر', الهَجْرُ هَجَرَهُ هَجْراً وهِجْراناً الهِجْرَةُ والهجرتان هجرة وهجرة والمُهاجرة والتَهاجُرُ والهَجْرُ هَجَرَ يَهْجُرُ هَجْراً هاجِرٌ مَهْجورٌ",3,no vowel," *هجر* الهَجْرُ ضد الوصل وقد [هَجَرَ]هُ هَجْراً وهِجْراناً والاسم الهِجْرَةُ [[[[[[[[[[[[والهجرتان]]]]]]]]]]]] [[[[[[[[[[[[هجرة]]]]]]]]]]]] إلى الحبشة [[[[[[[[[[[[وهجرة]]]]]]]]]]]] إلى المدينة [[[[[[[[[[[[والمُهاجرة]]]]]]]]]]]] من أرضٍ إلى أرضٍ تركُ الأولى للثانية والتَهاجُرُ التقاطعُ والهَجْرُ أيضاً الهَذَيانُ وقد هَجَرَ المريض يَهْجُرُ هَجْراً فهو هاجِرٌ والكلام مَهْجورٌ قال أبو عبيد يروى عن إبراهيم  ما يثبِّتُ هذا القول في قوله تعالى إنَّ قومي اتَّخَذوا هذا القرآن مَهْجوراً      قال قالوا فيه غير الحق ألم ترَ إلى المريض إذا هجري قال غير الحق قال وعن مجاهد نحوه والهُجْرُ بالضم الاسم من الإهْجارِ وهو الإفْحاشُ في المنطق والخَنا قال الشماخ _________  إبراهيم النخعي وهو إبراهيم بن يزيد كما جدة الاعراق  قال ابن ضَرَّةٍ      عليها كلاماً جارَ فيه وأَهْجَرا - وكذلك إذا أكثر الكلام فيها لا ينبغى ورماه بهاجِراتٍ ومُهْجِراتٍ أي بفضائح والهَجْرُ والهاجِرَةُ نصف النهار عند اشتداد الحرّ قال ذو الرمّة وبَيْداَء مِقْفارٍ يكاد ارتكاضُها      بآل الضُحى والهَجْرُ بالطرفِ يَمْصَحُ - تقول منه هَجَّرَ النهارُ قال امرؤ القيس فدعْها وسلِّ الهَمَّ عنك بجَسْرَةٍ      ذَمولٍ إذا صام النهارُ وهَجَّرا - ويقال أتينا أهلنا مُهْجِرينَ كما يقال مؤصلينَ أي في وقت الهاجِرَةِ والأصيلِ والتهجيرُ والتَهَجُّرُ السير في الهاجرةِ وتَهَجَّرَ فلان أي تشبَّه بالمهاجرينَ وفي الحديث "" هاجروا ولا تَهَجَّروا "" الفراء يقال ناقةٌ مهجرة أي فائقة في الشحم والسير وبعيرٌ مُهْجِرٌ ويقال هو الذي يتناعَتُهُ الناسُ ويَهْجرونَ بذكره أي ينعتونه قال الشاعر عركرك مهجر الضوبان أومه      روض القذاف ربيعا أي تأويم - _________  في ديوانه "" ممجدة الاعراق "" أي منسوبة أعراقها إلى المجد وهى جمع عرق وهو الاصل وهذا أهجر من هذا أي أكرمُ يقال في كل شئ وينشد وماء يمان دون طلق هجر      يقول طلق لا طلق مثله والهجير يبيس الحمض الذي كسرته الماشية وهُجِرَ أي تُرِكَ قال ذو الرمّة ولم يبقَ بالخَلْصاءِ ممَّا عَنَتْ له       من الرطب إلا ييسها وهجيرها - والهَجيرُ الهاجِرَةُ والهَجيرُ الحوض الكبير وأنشد القنانى      يفرى الفرى بالهجير الواسع      وهجر اسم بلد مذكر مصروف وفى المثل "" كمبضع تمر إلى هجر "" والنسبة هاجرى على غير قياس ومنه قيل للبناء هاجرى والهِجِّيرُ مثال الفِسِّيقِ الدأب والعادةُ وكذلك الهِجِّيرى والإهْجيرى يقال ما زال ذاك هِجِّيراهُ وإهْجيراهُ وإجْرِيَّاهُ أي عادته ودأبه الأصمعيّ الهِجارُ حبل يشدُّ في رسغ رِجل البعير ثم يشدُّ إلى حَقِوِهِ إن كان عُرياناً فإن كان مرحولاً شدَّ في الحَقَبِ تقول منه هَجَرْتُ البعيرَ أهْجُرُهُ هَجْراً _________  في اللسان "" مما عنت به "" وهِجارُ القوس وترُها ويقال المَهْجور الفحلُ يشدُّ رأسه إلى رجله"
